author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
2499407240,2020-01-15 04:31:29+00:00, ,1217303265366495232,en,0,0,0,0,Twitter Web App,Get great #vinyl from KAG Moody Sounds on #ebay https://t.co/MGI9Tyq7Cr #running https://t.co/jXQ9S5hl2m #records https://t.co/ClqMeGXz2P #music #songs #rock #jazz #soul #funk #country #gospel #folk #california #china #oklahoma #hobbs #uk #tacoma #bangor #blues
1087574742637326336,2020-01-15 04:30:09+00:00, ,1217302928953921536,en,0,0,0,1,Buffer,"Trade war deal will not fix US-China tensions as ex-Fed chair Yellen warns of long-term global impact #China #TradeWar #TradesTalk #china #yellen #janetyellen #Fed 
https://t.co/rwIjztagYX https://t.co/hgxsATYsUu"
47287478,2020-01-15 04:30:06+00:00, ,1217302916215775233,en,0,0,0,0,Hootsuite Inc.,"16 new measures released for facilitation of #tax service in the Yangtze River Delta provinces, including smart-tax services. https://t.co/BGIWXe4dFR

#China #5G #incometax #CIT #accounting #audit #tech #blockchain #logistics #finance"
935114409978056704,2020-01-15 04:29:46+00:00, ,1217302831398559745,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    I do not think Apple could be making the computer systems, the iPhone, being the pinnacle electronics agency it's miles, if Steve Jobs didn't have a few regrets over errors he https://t.co/u6GGqaflEp"
1084873931570458624,2020-01-15 04:28:09+00:00, ,1217302425230565378,en,2,0,0,1,StockTwits Web,Global X #China Tech ETF $CHIK breaks out from 8 month cup&amp;handle vs QQQ; MACD &gt; 0 and RSI breakout $FXI $CQQQ $EMQQ $CHIQ https://t.co/DW5xKt64Kt
1211950858746785793,2020-01-15 04:27:37+00:00,01120f703ae9184a,1217302293701222400,en,3,0,0,1,Twitter for iPhone,"International students volunteer to serve #China's Spring Festival travel rush. "" What I have experienced here is very different from my previous impression. I did not feel crowded. The #highspeed trains offer great convenience to people's travels."" said a #volunteer. https://t.co/9r4UcVsqHN"
26115437,2020-01-15 04:27:37+00:00, ,1217302291159506950,en,3,0,0,1,LinkedIn,"#food trends in #china #2020 - more #delivery, more for one, more #healthy.  Likely to be a big year for plant proteins replacing meat  #meatalternatives https://t.co/sHixqSMrU6"
968502414717456389,2020-01-15 04:26:15+00:00, ,1217301949919436801,en,0,0,0,0,TweetDeck,"#China
#Pakistan
Pak-China Joint Naval Exercise Sea Guardians-2020 Successfully Culminates at Karachi https://t.co/mCKdRz4OsI"
523309370,2020-01-15 04:24:56+00:00, ,1217301616975433728,en,1,0,0,1,Twitter Web App,"My take on the #Huawei's bid to foray in India's #5G roll-out, in which I attempt to explore where the tech giant's entry stands in terms of #security &amp; #China-#India bilateral ties. via @intpolicydigest  
https://t.co/lBzQUZuXxz"
260706920,2020-01-15 04:24:41+00:00, ,1217301553532604416,en,0,0,0,0,Twitter for Android,#China Expected to Pressure #Taiwan After Recent Presidential Election https://t.co/zCdTXR7dru
18425738,2020-01-15 04:24:00+00:00, ,1217301380982951936,en,0,0,0,0,TweetDeck,#China's #AI #industry to reach $30 bln by 2022: report. https://t.co/VKpn9SAS5p
885516595212148736,2020-01-15 04:22:49+00:00, ,1217301084915453952,en,2,0,0,1,Twitter Web App,"For my foreign friends who are unfamiliar with the social credit system in #China, this is a good crash course:
https://t.co/lgNVz4DFNl"
1199902217710342144,2020-01-15 04:22:46+00:00, ,1217301071967637509,en,0,0,0,0,Twitter for iPhone,"Looking from an aerial view，the Emerald Lake is like a #delicate  #jewel inlay in the broad ground.🤩
📍Dachaidan town，Qinghai Province
#china #travel #qinghai #lake #emerald  #instagram #photography #rivers #beautiful  #trip #destination #view #nature #picture #green #niche https://t.co/XyKMUVhoCO"
935114409978056704,2020-01-15 04:22:46+00:00, ,1217301070218780672,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    How are you able to allow the trading groups to find computer systems toward exchanges and flash hundreds of thousands of bids to give an unfair gain?... Even specialists ar https://t.co/u6GGqaflEp
3096702665,2020-01-15 04:22:31+00:00, ,1217301006830141441,en,0,0,0,0,Jenkers Eng Posting,#Taiwan's Tsai urges #China to review policy after election win https://t.co/5HXaHW0LQc https://t.co/6ZI4n61uH1
881604271,2020-01-15 04:20:47+00:00, ,1217300573952757763,en,0,0,0,0,Twitter Web App,"freedom from what ? #india why #IndiaAgainstCAA_NRC are funded by #pakistan and #china to destabilize #india 
https://t.co/O9TNM1plWq"
889543524055691264,2020-01-15 04:15:15+00:00, ,1217299180265205760,en,2,0,1,2,Twitter Web Client,"Mnuchin: US won’t lift #China tariffs until phase two of trade deal

https://t.co/Kz19LfnzZd"
950593747246637056,2020-01-15 04:15:15+00:00, ,1217299179313209344,en,0,0,0,0,Twitter Web App,"Authorities of China's Wuhan Admit New Coronavirus Can Transmit Human-to-Human:

https://t.co/BTjGl86tGu

#China #virus #health #coronavirus #human"
935114409978056704,2020-01-15 04:14:46+00:00, ,1217299058018127872,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    I do a variety of paintings on computer systems, however I am so practiced in drawing that I can draw it complete length, and you may take the measurements off my drawings. It's like dra https://t.co/u6GGqaflEp"
84626397,2020-01-15 04:14:38+00:00, ,1217299023041724416,en,0,0,0,0,Twitter for iPad,"#China invests $600 million into #Mexico's #DosBocas refinery 

https://t.co/Q8TNRwMWV0"
700222745,2020-01-15 04:14:27+00:00, ,1217298979404251136,en,0,0,0,14,Zapier.com,Nearly everybody in #China are #Mobile internet users &gt;&gt;&gt; CNNIC via MikeQuindazzi &gt;&gt;&gt; #AI #eCommerce #FinTech #Insurtech #IoT #makeyourownlane #IIoT #BigData #DataScience &gt;&gt;&gt; https://t.co/Qm7KYd4eHs https://t.co/YawuDKbC2b
24943100,2020-01-15 04:13:33+00:00, ,1217298750336421889,en,0,0,0,0,dlvr.it,"UK Military News, Reports, Data, etc. https://t.co/VivNvpBFqk #chinadefence #china #military"
1167578486543966209,2020-01-15 04:13:16+00:00, ,1217298679515832320,en,2,0,0,0,Twitter Web App,"Building iconic ideas for the new world
https://t.co/LMwjFSkham

#skills #media #UN #economy #exports #obor #africa #innovation #immigration #entrepreneurship  #europeanunion #smartcities #summit #Canada  #China #HR #globalgoals   #radio  #podcasts #criticalthhinking #ecommerce https://t.co/4XdGmDA6yN"
783583155450155012,2020-01-15 04:12:34+00:00, ,1217298504462168064,en,0,0,0,0,Online4Me,"China adopted a capitalist system in the 1980s, and they went from... #Poverty #China  #WednesdayWisdom https://t.co/g9BID1GvDz https://t.co/WXztAiVBlV"
1474491600,2020-01-15 04:11:18+00:00, ,1217298186970136576,en,0,0,0,0,Instagram,"When you hear ""Sitting Pretty"" 😉😉
.
.
.
#Chinatolagos #Fedibu06biz #Furniture #FuturisticLamps #Supplychain #kids #Procurementexperts #Expressdelivery #Wednesdaymotivation #Nigeria #China #Souvenirs… https://t.co/cIyfgOzE6v"
1018718622242361345,2020-01-15 04:10:02+00:00, ,1217297868849143810,en,0,0,0,0,Hootsuite Inc.,"#China’s new #blockchainhub has a RMB 1 billion fund that has attracted over 70 #blockchain companies to its burgeoning ecosystem
📖 Discover more about blockchain ecosystem in #Hainan at https://t.co/mkKHKTDwFz
#asiablockchainreview #abr"
996870425908076545,2020-01-15 04:08:19+00:00, ,1217297433438408704,en,0,0,0,0,Facebook,EXCLUSIVE: Treasury Sec. Steven Mnuchin says President #Trump not lifting any #tariffs on #China until 'phase two' trade deal. https://t.co/MbVFXmo2ev
1181472344,2020-01-15 04:08:13+00:00, ,1217297410826719232,en,0,0,0,0,BT Production Site,"#Taiwan 'already independent', president Tsai warns #China https://t.co/V5iiJCtPzK https://t.co/YKUZ6Q2zQb"
935114409978056704,2020-01-15 04:07:46+00:00, ,1217297295877791744,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    We may be noticeably disconnected in this point in time with computer systems and cellular telephones. https://t.co/u6GGqaflEp
948904325950132224,2020-01-15 04:07:00+00:00, ,1217297102591668226,en,1,0,0,1,TweetDeck,"What readers are saying about Yuejin – Aim High! ""Wow, what a story!"" ""Overall an amazing book"" ""Yuejin – Aim High! is historical fiction at its best"" ""This story tugs at your heart"" ""Yuejin – Aim High! is a great read"" @markmorey5 #CoPromos #China https://t.co/RyE3wKtBCp"
4723496155,2020-01-15 04:06:57+00:00, ,1217297090121846784,en,0,0,0,0,TweetDeck,"#China Stocks: Mining #Pengxin -3.5%. Apparel #LiaoningShidai -9.9%. Logistics #Antong -5%. Cement #Fujian -4.1%. Battery material #NingboShanshan -4.2%. Machine parts #TianjinBenefo +10.1%. Tire #Sailun +5.2%. Tech #Insigma +5.5%, #Neusoft +4.6%. Banks #ChinaEverbright -1.2%."
2889635213,2020-01-15 04:06:39+00:00, ,1217297014045728769,en,0,0,0,0,Paper.li,The latest The Ingvar Daily! https://t.co/eWoNiiH9MY Thanks to @MSEdgeDev @g_b_linton @SZ #demdebate #china
818626398533337089,2020-01-15 04:06:20+00:00, ,1217296935901696003,en,0,0,0,0,Japan News App,Kono calls for #China's action before Xi's visit https://t.co/8XP2nOHMnJ
69037480,2020-01-15 04:06:00+00:00, ,1217296850971021313,en,0,0,0,0,TweetDeck,This #video proves how #delusional and #dangerous #climate #crisis #alarmists are. #Wind #turbines kill #bats and #birds daily. #Child #labour #mines rare earths for #windmills #China makes. #Solar #panels manufacture makes #pollution in Third world. https://t.co/OnIJjOAQPK
1212669571041124352,2020-01-15 04:04:23+00:00, ,1217296446057275392,en,1,0,0,0,Twitter for Android,#BREAKING #China announces of successfully launching remote sensing constellation satellite Jilin-1 into space. https://t.co/Z1RYMAJE2z
16344048,2020-01-15 04:02:35+00:00, ,1217295994078973952,en,0,0,0,0,Twitter for Android,"#China Arrests Thousands #Uyghur Muslims #Prison Trains #Floating Mosgue Demolition

https://t.co/FPIyk02ULe"
1103916204,2020-01-15 04:02:20+00:00, ,1217295931139223552,en,0,0,0,0,Twitter Web App,"Wow did a video #Exposing what #China is doing to her people &amp; #Muslims &amp; Already got 6 dislikes!?
https://t.co/PA20wh6YI4"
885138608574918658,2020-01-15 04:02:02+00:00, ,1217295854635085824,en,1,0,0,0,dlvr.it,Hong Kong protest shoppers show their true colours https://t.co/6J1l8L6TUG #Business #China #HongKong
16228257,2020-01-15 04:01:30+00:00, ,1217295717838049280,en,4,0,0,1,Twitter for iPhone,"Jim Cramer: ""I think leaving the tariffs on until #China actually follows through with its promises — since they've double-crossed us so many times — makes a ton of sense. [#Tariff rumors] should have caused a rally, not a sell-off,"" https://t.co/DHmOiSM6MR"
2916267504,2020-01-15 04:01:27+00:00, ,1217295707067113478,en,1,0,0,1,Instagram,"#business 
#china
#オレ参上
#chain2020
#wordfinancialtechnologyconference
#世界金融科技大会
#hongkong
#jimrogers

jim rogers Thank you for inviting me to a great event.❤️❤️ 場所: AsiaWorld–Arena https://t.co/xmyi4xfTmM"
2344530218,2020-01-15 04:01:02+00:00, ,1217295604226961408,en,22,1,1,58,Buffer,Nearly everybody in #China are #Mobile internet users &gt;&gt;&gt; CNNIC via @MikeQuindazzi &gt;&gt;&gt; #AI #eCommerce #FinTech #Insurtech #IoT #makeyourownlane #IIoT #BigData #DataScience &gt;&gt;&gt; https://t.co/xvMEeufvAz https://t.co/BBo6LQTybt
422711387,2020-01-15 04:00:21+00:00, ,1217295428586233856,en,0,0,0,0,Hootsuite Inc.,"#China encourages the use of #5G, #blockchain and artificial intelligence #AI 🤖 to facilitate the #tax reporting process. https://t.co/qAa4vDD0IV"
49616273,2020-01-15 04:00:20+00:00, ,1217295424253501445,en,3,0,0,0,Buffer,"The phase one deal that is set to revive #China- #US trade will again redefine the global trade landscape, adding new features to the ecosystem that has been updated over the course of the #tradetalks. #tradedeal https://t.co/759EBvwUYi https://t.co/yj7rPyaUp4"
1097039280839557120,2020-01-15 04:00:19+00:00, ,1217295422668050434,en,0,0,0,0,Hootsuite Inc.,"The Stronger Yuan Is Sending Waves Through Assets Worldwide

https://t.co/gZRRKeVyka

#markets #economy #china $USDCNH https://t.co/6mneHUTJgZ"
1116209248549998592,2020-01-15 04:00:16+00:00, ,1217295407262224386,en,0,0,0,0,Twitter for iPhone,I don’t see how any advancement of the #trade deal with #China can not include #Huawei from the Chinese side.
1087574742637326336,2020-01-15 04:00:13+00:00, ,1217295396638199814,en,0,0,0,0,Buffer,"China’s export growth lost steam in 2019 amid US trade war, decelerating sharply to 0.5 per cent #China #china #exports #imports #TradeWar 
https://t.co/s2ev3kV1Tg https://t.co/vCaopx23r7"
196660110,2020-01-15 04:00:12+00:00, ,1217295392099966977,en,0,0,0,2,Hootsuite Inc.,We have a role for a Director of #AssetManagement for an international #CleanEnergy business. The role can be based in #Beijing or #Shanghai - to apply please email Qihan Geng; qihan@greenrecruitmentcompany.com #ConnectingGreenTalent #Renewables #RenewableEnergy #China https://t.co/4weoaM1mzf
1160591822172897282,2020-01-15 04:00:09+00:00, ,1217295380997660672,en,0,0,0,0,Folloh News,S&amp;P 500 rises to record high after news the US will remove currency manipulator tag from China | HandlR https://t.co/IEPYbzgl5U #china #tesla
287859136,2020-01-15 04:00:00+00:00, ,1217295341663543299,en,1,1,0,0,TweetDeck,"By investing in Guyana’s oil industry, the Chinese are taking a longer, multi-generational view. #BeltandRoad #China https://t.co/ByHPXSPjgv"
935114409978056704,2020-01-15 03:59:45+00:00, ,1217295281093578755,en,0,0,0,0,Publer.io,#USA #China #Games #ios #gaming #Trending #UK #New #Japan    Trump has emphatically denied ties to Russia - a claim refuted via his Twitter feed and a cursory Google search. Putin says his government had not anything to do with https://t.co/u6GGqaflEp
7655582,2020-01-15 03:58:40+00:00, ,1217295005896925184,en,0,0,0,0,Paper.li,The latest The China Daily! https://t.co/2zEyU5AZ9Z Thanks to @becky_koenig @RocafortFred @LHibrahimy #china #us
1122546391551623173,2020-01-15 03:57:08+00:00, ,1217294622822559744,en,2,0,0,1,TweetDeck,"China to Publish A Textbook Guide on Blockchain And Cryptocurrencies #CryptoNews #Cryptocurrency #Blockchain #China 

https://t.co/7jgV0uobzd"
93071370,2020-01-15 03:56:49+00:00, ,1217294540207542273,en,1,0,0,1,Twitter Web App,Excellent article by @ayazgul64 on a new import-export route to #Afghanistan through #Pakistan's #Gwadar port (built by #China #BRI #CPEC). https://t.co/Gr0SBcj4iQ https://t.co/foSJGKPMrQ
1259461748,2020-01-15 03:56:35+00:00, ,1217294483227701248,en,0,0,0,0,Twitter Web App,"China Coast Guard Ship Spotted Moving Back &amp; Forth Near Ayuning Shoal
#China #WestPhilippineSea #AyunginShoal #ChineseCoastGuard #PhilippineNavy
https://t.co/ljH7YUIdIG https://t.co/cCoe7BucBQ"
846779868,2020-01-15 03:54:04+00:00, ,1217293848214458369,en,0,0,0,0,Twitter Web App,"Truth!
#Canada #TrumpForeignPolicy #Trump #DonaldTrump #US #USA #JustinTrudeau #AluminumTariffs #SteelTariffs #UkrainePlaneCrash #Ukraine #IranNuclearDeal #Iran #Canadians #Huawei #MengWanzhou #China #MichaelSpavor #MichaelKovrig
https://t.co/R5iQiLdgXO"
935114409978056704,2020-01-15 03:52:46+00:00, ,1217293521302032385,en,0,0,0,0,Publer.io,"#USA #China #Games #ios #gaming #Trending #UK #New #Japan    Art shows us that people still be counted in a world wherein money talks the loudest, wherein computers know the entirety approximately us, and in which robots fabricate our n https://t.co/u6GGqaflEp"
1186537189448077312,2020-01-15 03:52:25+00:00, ,1217293435318816768,en,0,0,0,0,Twitter for Android,"Natural Royal Blue Sapphire Sri Lanka 1.52cts
.
.
.
.
.
.
#gemstonejewelry #gemstones #weddingrings #jewelrydesigner #jewelrymaking #fashion #China #gemcutter #bluesapphire #daimonds https://t.co/IH6a7qLMJX"
180936151,2020-01-15 03:50:18+00:00, ,1217292900872138752,en,0,0,0,0,Paper.li,The latest Aussie News &amp; Views! https://t.co/WkwYLIOgHw Thanks to @dryadusingh @GregAtkinson_jp @catherine___c #auspol #china
28326804,2020-01-15 03:50:12+00:00, ,1217292877778366466,en,0,0,0,0,Twitter for Android,"#DemocraticDebate - Lotta golden promises and redundant talk about #ClimateChange, creating jobs, making things right here in the U.S. But what about all the shit #China makes for you exclusively every year!?!?! WHY DOES NO ONE TALK ABOUT THIS? https://t.co/0SQ9Jo3oQR"
